case_index,case_name,block_dim,task_count,warmup_count,hot_count,p50_us,p95_us,mean_us,cv,min_us,max_us,input_shapes,input_dtypes,output_shapes,op_name
19,2d_fp32_axis0,5,30,10,20,5.181,5.453,5.2286,0.025483525451430372,5.091,5.514,"""17,33""",FLOAT,"""33""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
20,2d_fp32_axis_neg2_keep,5,30,10,20,5.131,5.332,5.1622,0.01774511271957869,5.03,5.333,"""17,33""",FLOAT,"""1,33""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
21,2d_fp32_axis1,31,30,10,20,6.59,7.023,6.69135,0.036973942942116915,6.419,7.284,"""31,33""",FLOAT,"""31""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
22,2d_fp32_large_2024x3000,40,30,10,20,43.452,44.408,43.539049999999996,0.011827918988893236,42.476,44.427,"""2024,3000""",FLOAT,"""2024""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
23,6d_fp32_score_rule_shape,36,30,10,20,7.384,7.867,7.42665,0.043963908315661875,7.043,8.169,"""2,3,4,5,6,7""",FLOAT,"""2,4,5,6,7""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
24,ara_fp16_a0_997,36,30,10,20,7.5055,7.847,7.5192000000000005,0.044447296097782044,7.063,8.351,"""4,3,997""",FLOAT16,"""4,997""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
25,ara_fp16_keep,6,30,10,20,4.7379999999999995,4.99,4.7827,0.030450342191251388,4.608,5.232,"""2,3,33""",FLOAT16,"""2,1,33""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
26,ara_fp16_r4095,1,30,10,20,10.714500000000001,10.906,10.720600000000001,0.010639189389144342,10.524,10.926,"""1,4095,8""",FLOAT16,"""1,8""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
27,ara_fp16_r4096,1,30,10,20,10.594,10.785,10.5999,0.009937549460450744,10.402,10.825,"""1,4096,8""",FLOAT16,"""1,8""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
28,ara_fp32_a0_997,40,30,10,20,7.868,8.229,7.92675,0.029719232321413883,7.566,8.612,"""4,3,997""",FLOAT,"""4,997""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
29,ara_fp32_keep,10,30,10,20,4.8995,5.071,4.9036,0.03696212071835963,4.628,5.513,"""2,3,33""",FLOAT,"""2,1,33""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
30,ara_fp32_r4095,1,30,10,20,29.749000000000002,30.141,29.7842,0.005442249907368025,29.598,30.202,"""1,4095,8""",FLOAT,"""1,8""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
31,ara_fp32_r4096,1,30,10,20,30.4135,30.604,30.4161,0.0048517497246106855,30.061,30.644,"""1,4096,8""",FLOAT,"""1,8""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
32,ara_fp16_r10000,28,30,10,20,122.4065,128.393,121.74190000000002,0.03918941418195301,112.296,128.655,"""4,10000,100""",FLOAT16,"""4,100""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
33,ara_fp32_r5000,13,30,10,20,37.626,38.511,37.7271,0.01745030812419293,36.54,39.458,"""1,5000,100""",FLOAT,"""1,100""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
34,multi_contiguous_fp16,2,30,10,20,4.3965,4.889,4.41835,0.06717767185942952,4.044,5.01,"""2,3,4,5""",FLOAT16,"""2,5""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
35,multi_noncontiguous_fp16,1,30,10,20,68.422,70.786,68.5113,0.021638826513312164,65.574,71.49,"""2,3,4,5,6""",FLOAT16,"""2,1,4,1,6""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
36,multi_negative_fp16,1,30,10,20,71.85300000000001,73.482,71.95309999999999,0.01326970939483706,70.042,73.884,"""2,3,4,5,6""",FLOAT16,"""2,3,5""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
37,multi_contiguous_fp32,2,30,10,20,4.588,4.99,4.56955,0.07944909649905775,4.084,5.01,"""2,3,4,5""",FLOAT,"""2,5""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
38,multi_noncontiguous_fp32,1,30,10,20,67.3555,69.137,67.5909,0.013791933509162147,65.978,69.699,"""2,3,4,5,6""",FLOAT,"""2,1,4,1,6""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
39,multi_negative_fp32,1,30,10,20,68.794,70.022,68.86455,0.01042730529540837,67.627,70.364,"""2,3,4,5,6""",FLOAT,"""2,3,5""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
40,special_fp16_nan_inf,2,30,10,20,4.6685,5.654,4.6841,0.15004436311792327,3.903,5.734,"""2,3,5""",FLOAT16,"""2,5""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
41,special_fp32_nan_inf,2,30,10,20,4.346,4.789,4.32995,0.08286260865978043,3.843,4.889,"""2,3,5""",FLOAT,"""2,5""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
