case_index,case_name,block_dim,task_count,warmup_count,hot_count,p50_us,p95_us,mean_us,cv,min_us,max_us,input_shapes,input_dtypes,output_shapes,op_name
29,ara_fp32_keep,10,30,10,20,4.98,5.171,4.96505,0.024555446622944326,4.809,5.252,"""2,3,33""",FLOAT,"""2,1,33""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
30,ara_fp32_r4095,1,30,10,20,31.58,33.26,31.8325,0.026284663457605426,30.645,33.502,"""1,4095,8""",FLOAT,"""1,8""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
31,ara_fp32_r4096,1,30,10,20,32.334500000000006,33.14,32.32235,0.017140952127063725,31.51,33.401,"""1,4096,8""",FLOAT,"""1,8""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
32,ara_fp16_r10000,28,30,10,20,122.1855,127.648,122.67349999999999,0.03302165189646177,116.562,131.391,"""4,10000,100""",FLOAT16,"""4,100""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
33,ara_fp32_r5000,13,30,10,20,37.6465,39.115,37.6618,0.026005994679495974,35.434,39.116,"""1,5000,100""",FLOAT,"""1,100""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
34,multi_contiguous_fp16,2,30,10,20,4.2455,4.487,4.21845,0.051071140685079175,3.884,4.547,"""2,3,4,5""",FLOAT16,"""2,5""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
35,multi_noncontiguous_fp16,1,30,10,20,18.430999999999997,19.356,18.3323,0.03837719150296247,17.244,19.457,"""2,3,4,5,6""",FLOAT16,"""2,1,4,1,6""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
36,multi_negative_fp16,1,30,10,20,63.0395,65.615,62.7195,0.029200406820502255,59.8,65.817,"""2,3,4,5,6""",FLOAT16,"""2,3,5""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
37,multi_contiguous_fp32,2,30,10,20,4.6075,4.949,4.52825,0.07787791294502316,4.025,5.191,"""2,3,4,5""",FLOAT,"""2,5""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
38,multi_noncontiguous_fp32,1,30,10,20,17.586,18.431,17.63005,0.030446756425704897,16.942,18.491,"""2,3,4,5,6""",FLOAT,"""2,1,4,1,6""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
39,multi_negative_fp32,1,30,10,20,58.6125,60.926,58.45485,0.027057937955758723,55.937,61.068,"""2,3,4,5,6""",FLOAT,"""2,3,5""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
40,special_fp16_nan_inf,2,30,10,20,4.426,4.97,4.41055,0.10365052523849601,3.843,4.97,"""2,3,5""",FLOAT16,"""2,5""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
41,special_fp32_nan_inf,2,30,10,20,4.3865,4.869,4.372249999999999,0.08115599746699509,3.924,4.929,"""2,3,5""",FLOAT,"""2,5""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
