case_index,case_name,block_dim,task_count,warmup_count,hot_count,p50_us,p95_us,mean_us,cv,min_us,max_us,input_shapes,input_dtypes,output_shapes,op_name
30,ara_fp32_r4095,1,30,10,20,29.7895,30.202,29.8418,0.005581002838144104,29.618,30.242,"""1,4095,8""",FLOAT,"""1,8""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
31,ara_fp32_r4096,1,30,10,20,30.3125,30.624,30.326549999999997,0.007157622546192995,29.981,30.927,"""1,4096,8""",FLOAT,"""1,8""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
32,ara_fp16_r10000,28,30,10,20,120.9385,129.62,121.43409999999999,0.039080492163641664,114.207,131.331,"""4,10000,100""",FLOAT16,"""4,100""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
33,ara_fp32_r5000,13,30,10,20,37.787499999999994,39.055,37.858999999999995,0.019717749366156497,36.882,39.438,"""1,5000,100""",FLOAT,"""1,100""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
34,multi_contiguous_fp16,2,30,10,20,4.4265,4.688,4.3854999999999995,0.054752610960377535,4.025,4.769,"""2,3,4,5""",FLOAT16,"""2,5""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
35,multi_noncontiguous_fp16,1,30,10,20,67.848,69.84,68.0173,0.017100218049162057,65.655,70.403,"""2,3,4,5,6""",FLOAT16,"""2,1,4,1,6""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
36,multi_negative_fp16,1,30,10,20,71.48,72.818,71.18445,0.01633130140197783,68.774,73.482,"""2,3,4,5,6""",FLOAT16,"""2,3,5""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
37,multi_contiguous_fp32,2,30,10,20,4.5975,5.111,4.5968,0.10085262636833692,4.024,5.191,"""2,3,4,5""",FLOAT,"""2,5""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
38,multi_noncontiguous_fp32,1,30,10,20,67.174,68.713,67.33925,0.014139911552245844,65.675,69.257,"""2,3,4,5,6""",FLOAT,"""2,1,4,1,6""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
39,multi_negative_fp32,1,30,10,20,68.482,69.518,68.39375,0.012421541701777799,66.641,69.801,"""2,3,4,5,6""",FLOAT,"""2,3,5""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
40,special_fp16_nan_inf,2,30,10,20,4.7684999999999995,5.574,4.66915,0.14884953602917145,3.823,5.594,"""2,3,5""",FLOAT16,"""2,5""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
41,special_fp32_nan_inf,2,30,10,20,4.3759999999999994,4.93,4.38245,0.08473387145131214,3.864,5.03,"""2,3,5""",FLOAT,"""2,5""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
