spec,op_name,task_count_total,warmup_dropped,task_count_hot,p50_us,p95_us,mean_us,population_std_us,population_cv,min_us,max_us,block_dim,block_dim_set,aiv_mte2_ratio_median,aiv_vec_ratio_median,aiv_scalar_ratio_median,aiv_mte3_ratio_median,acc,op_summary_csv
i32_bouter,Greater,1050,150,900,30.521,31.381999999999998,30.496762222222223,0.5459546817940474,0.017902053923489095,28.801,32.061,40,[40],0.605,0.664,0.535,0.142,PASS,specs/i32_bouter/profile/PROF_000001_20260831234831584_QHLAIIEOGELRIEGA/mindstudio_profiler_output/op_summary_20260831234847.csv
i32_binner,Greater,1050,150,900,30.001,30.921999999999997,30.024708888888892,0.5175794063918963,0.017238448782543717,28.961,31.822,40,[40],0.494,0.724,0.67,0.141,PASS,specs/i32_binner/profile/PROF_000001_20260831234854451_PEOOGHKKFOGORNOB/mindstudio_profiler_output/op_summary_20260831234910.csv
i8_same_big,Greater,1050,150,900,178.587,180.227,178.68209666666667,0.901528189360217,0.005045430998283098,176.427,181.567,40,[40],0.964,0.391,0.375,0.522,PASS,specs/i8_same_big/profile/PROF_000001_20260831234917603_BBJORHAMFMBHGIOA/mindstudio_profiler_output/op_summary_20260831234935.csv
i8_bouter,Greater,1050,150,900,44.522,45.301050000000004,44.53536666666667,0.4928577313316018,0.011066659336623144,43.422,46.222,40,[40],0.408,0.766,0.762,0.166,PASS,specs/i8_bouter/profile/PROF_000001_20260831234942639_OBJJBFDMKCQIIRBC/mindstudio_profiler_output/op_summary_20260831234959.csv
i8_binner,Greater,1050,150,900,43.2515,43.962950000000006,43.25069666666667,0.4413707489049189,0.010204939640777707,41.641,44.822,40,[40],0.451,0.732,0.857,0.172,PASS,specs/i8_binner/profile/PROF_000001_20260831235006899_ADKQFPEDQLPIQLIC/mindstudio_profiler_output/op_summary_20260831235022.csv
scalar,Greater,1050,150,900,2.18,2.4,2.209563333333333,0.09983684128505751,0.04518396905801487,2.04,2.881,1,[1],0.263,0.111,0.963,0.066,PASS,specs/scalar/profile/PROF_000001_20260831235029886_FBJCGCJFCHPCHQEA/mindstudio_profiler_output/op_summary_20260831235046.csv
f16_bscalar_x,Greater,1050,150,900,27.681,28.66105,27.6854,0.5880343489589325,0.021239871880447184,26.041,29.921,40,[40],0.6114999999999999,0.587,0.658,0.152,PASS,specs/f16_bscalar_x/profile/PROF_000001_20260831235053601_OEBJLFJHQHRFOPRA/mindstudio_profiler_output/op_summary_20260831235109.csv
f16_tail_1d,Greater,1050,150,900,2.401,2.56,2.419601111111111,0.08122587025551303,0.03356994253412832,2.24,2.781,4,[4],0.28,0.108,0.927,0.091,PASS,specs/f16_tail_1d/profile/PROF_000001_20260831235116791_FGDJIIDLRROEMMOB/mindstudio_profiler_output/op_summary_20260831235131.csv
f16_tail_p1,Greater,1050,150,900,3.68,3.98,3.6930577777777778,0.15035541964719443,0.040712988719517874,3.42,4.24,3,[3],0.377,0.166,0.504,0.1405,PASS,specs/f16_tail_p1/profile/PROF_000001_20260831235138864_GNDBOQOPAJFEGECC/mindstudio_profiler_output/op_summary_20260831235154.csv
f16_tail_p1_rev,Greater,1050,150,900,3.58,3.8,3.5784288888888893,0.12839809815521627,0.035881137264986755,3.28,4.1,3,[3],0.3595,0.17,0.529,0.136,PASS,specs/f16_tail_p1_rev/profile/PROF_000001_20260831235201941_BPHAJIJHAGFEQGOA/mindstudio_profiler_output/op_summary_20260831235216.csv
f16_tail_p2,Greater,1050,150,900,3.66,3.94,3.677897777777778,0.14768672021679896,0.04015519982886331,3.34,4.54,3,[3],0.2875,0.221,0.622,0.131,PASS,specs/f16_tail_p2/profile/PROF_000001_20260831235223876_CFIIIOGOMMIPOINA/mindstudio_profiler_output/op_summary_20260831235237.csv
f16_tail_p2_rev,Greater,1050,150,900,3.66,3.92,3.66808,0.13246707867743338,0.03611346499461118,3.38,4.2,3,[3],0.2785,0.221,0.631,0.13,PASS,specs/f16_tail_p2_rev/profile/PROF_000001_20260831235244953_RFDORMQGRFDBFIEA/mindstudio_profiler_output/op_summary_20260831235259.csv
f32_tail_p1,Greater,1050,150,900,3.541,3.8,3.5787722222222222,0.10996574368388831,0.030727226226095382,3.36,4.04,5,[5],0.334,0.161,0.571,0.136,PASS,specs/f32_tail_p1/profile/PROF_000001_20260831235306879_CEHOFDMLMPLBHROB/mindstudio_profiler_output/op_summary_20260831235321.csv
f32_tail_p1_rev,Greater,1050,150,900,3.7,3.92,3.7073144444444446,0.11218918551675809,0.03026157807705736,3.46,4.1,5,[5],0.366,0.152,0.539,0.138,PASS,specs/f32_tail_p1_rev/profile/PROF_000001_20260831235329143_KMGPRQKKPKERMGCC/mindstudio_profiler_output/op_summary_20260831235344.csv
f32_tail_p2,Greater,1050,150,900,3.42,3.66,3.450877777777778,0.1186911798443318,0.0343944896016468,3.26,4.16,5,[5],0.268,0.17,0.666,0.138,PASS,specs/f32_tail_p2/profile/PROF_000001_20260831235352037_IJILCAGJQDFLRCEC/mindstudio_profiler_output/op_summary_20260831235406.csv
f32_tail_p2_rev,Greater,1050,150,900,3.42,3.601,3.4330777777777777,0.10662522400943286,0.03105820226375736,3.2,4.06,5,[5],0.264,0.173,0.676,0.139,PASS,specs/f32_tail_p2_rev/profile/PROF_000001_20260831235414193_DJJLPEEDGAAGNRBC/mindstudio_profiler_output/op_summary_20260831235427.csv
bf16_tail_p1,Greater,1050,150,900,4.041,4.3,4.061936666666667,0.13402987805377992,0.03299654550344538,3.74,4.64,4,[4],0.34,0.211,0.543,0.117,PASS,specs/bf16_tail_p1/profile/PROF_000001_20260831235435379_IBCBPDMLEFQBLCQA/mindstudio_profiler_output/op_summary_20260831235450.csv
bf16_tail_p1_rev,Greater,1050,150,900,3.86,4.14,3.87836,0.15190173490341266,0.03916648658283725,3.58,4.401,4,[4],0.332,0.219,0.556,0.116,PASS,specs/bf16_tail_p1_rev/profile/PROF_000001_20260831235458268_NHAHMDMQFEMFFNNA/mindstudio_profiler_output/op_summary_20260831235513.csv
bf16_tail_p2,Greater,1050,150,900,3.92,4.22,3.9457466666666665,0.13785632714291113,0.034937956941713894,3.7,4.56,4,[4],0.26,0.267,0.635,0.13,PASS,specs/bf16_tail_p2/profile/PROF_000001_20260831235521237_PRGHKJQRANLANBFC/mindstudio_profiler_output/op_summary_20260831235535.csv
bf16_tail_p2_rev,Greater,1050,150,900,3.941,4.22,3.9648499999999998,0.1419089487038158,0.03579175724272439,3.64,4.54,4,[4],0.256,0.265,0.641,0.128,PASS,specs/bf16_tail_p2_rev/profile/PROF_000001_20260831235543225_DCIBMJNCRADPBGMC/mindstudio_profiler_output/op_summary_20260831235557.csv
i32_tail_p1,Greater,1050,150,900,4.2405,4.48,4.262063333333333,0.12127070448656048,0.028453520044648288,4.001,4.8,6,[6],0.285,0.247,0.596,0.102,PASS,specs/i32_tail_p1/profile/PROF_000001_20260831235605406_DLPPLNMRDPGIJIPB/mindstudio_profiler_output/op_summary_20260831235620.csv
i32_tail_p1_rev,Greater,1050,150,900,4.42,4.68005,4.427094444444445,0.1439602837676737,0.03251800601370257,4.12,5.06,6,[6],0.324,0.229,0.5515000000000001,0.111,PASS,specs/i32_tail_p1_rev/profile/PROF_000001_20260831235628320_NBRCEILEJJKBJQQA/mindstudio_profiler_output/op_summary_20260831235642.csv
